datetime,date,time,price,volume
20220301 100212,20220301,100212,25.5,1
20220301 100216,20220301,100216,26.0,1
20220301 100216,20220301,100216,26.0,1
20220301 100216,20220301,100216,26.0,3
20220301 100216,20220301,100216,26.0,1
20220301 100216,20220301,100216,26.0,1
20220301 100216,20220301,100216,26.0,1
20220301 100219,20220301,100219,25.5,26
20220301 100219,20220301,100219,25.5,2
20220301 100219,20220301,100219,25.5,17
20220301 100219,20220301,100219,25.5,6
20220301 100219,20220301,100219,25.5,1
20220301 100226,20220301,100226,25.5,1
20220301 100226,20220301,100226,25.5,1
20220301 100233,20220301,100233,25.5,3
20220301 100233,20220301,100233,25.5,1
20220301 100233,20220301,100233,25.5,2
20220301 100236,20220301,100236,25.5,1
20220301 100236,20220301,100236,25.5,1
20220301 100239,20220301,100239,25.5,1
20220301 100239,20220301,100239,25.5,1
20220301 100240,20220301,100240,26.0,2
20220301 100240,20220301,100240,26.0,1
20220301 100240,20220301,100240,26.0,1
20220301 100242,20220301,100242,26.0,1
20220301 100242,20220301,100242,26.0,1
20220301 100243,20220301,100243,26.5,9
20220301 100243,20220301,100243,26.5,1
20220301 100243,20220301,100243,26.5,8
20220301 100243,20220301,100243,26.0,6
20220301 100243,20220301,100243,26.0,1
20220301 100243,20220301,100243,26.0,1
20220301 100243,20220301,100243,26.0,1
20220301 100243,20220301,100243,26.0,1
20220301 100243,20220301,100243,26.0,2
20220301 100243,20220301,100243,26.5,1
20220301 100243,20220301,100243,26.5,1
20220301 100243,20220301,100243,26.0,7
20220301 100243,20220301,100243,26.0,5
20220301 100243,20220301,100243,26.0,2
20220301 100243,20220301,100243,26.0,6
20220301 100243,20220301,100243,26.0,6
20220301 100243,20220301,100243,26.0,12
20220301 100243,20220301,100243,26.5,1
20220301 100243,20220301,100243,26.5,1
20220301 100243,20220301,100243,26.5,1
20220301 100243,20220301,100243,26.5,1
20220301 100243,20220301,100243,26.0,3
20220301 100243,20220301,100243,26.0,3
20220301 100249,20220301,100249,26.0,8
20220301 100249,20220301,100249,26.0,8
20220301 100255,20220301,100255,26.0,3
20220301 100255,20220301,100255,26.0,1
20220301 100255,20220301,100255,26.0,2
20220301 100258,20220301,100258,27.0,1
20220301 100258,20220301,100258,27.0,1
20220301 100259,20220301,100259,26.5,2
20220301 100259,20220301,100259,26.5,2
20220301 100302,20220301,100302,26.5,4
20220301 100302,20220301,100302,26.5,1
20220301 100302,20220301,100302,26.5,2
20220301 100302,20220301,100302,26.5,1
20220301 100303,20220301,100303,26.5,2
20220301 100303,20220301,100303,26.5,2
20220301 100304,20220301,100304,26.5,1
20220301 100304,20220301,100304,26.5,1
20220301 100304,20220301,100304,26.5,2
20220301 100304,20220301,100304,26.5,2
20220301 100305,20220301,100305,26.0,6
20220301 100305,20220301,100305,26.0,6
20220301 100306,20220301,100306,26.5,1
20220301 100306,20220301,100306,26.5,1
20220301 100306,20220301,100306,26.0,5
20220301 100306,20220301,100306,26.0,1
20220301 100306,20220301,100306,26.0,2
20220301 100306,20220301,100306,26.0,2
20220301 100309,20220301,100309,26.5,8
20220301 100309,20220301,100309,26.5,1
20220301 100309,20220301,100309,26.5,1
20220301 100309,20220301,100309,26.5,1
20220301 100309,20220301,100309,26.5,5
20220301 100309,20220301,100309,26.5,4
20220301 100309,20220301,100309,26.5,4
20220301 100309,20220301,100309,26.5,12
20220301 100309,20220301,100309,26.5,5
20220301 100309,20220301,100309,26.5,25
20220301 100309,20220301,100309,27.0,4
20220301 100309,20220301,100309,27.0,1
20220301 100309,20220301,100309,27.0,3
20220301 100310,20220301,100310,27.0,7
20220301 100310,20220301,100310,27.0,2
20220301 100310,20220301,100310,27.0,1
20220301 100310,20220301,100310,27.0,4
20220301 100311,20220301,100311,27.5,5
20220301 100311,20220301,100311,27.5,5
20220301 100313,20220301,100313,26.5,3
20220301 100313,20220301,100313,26.5,3
20220301 100314,20220301,100314,27.0,1
20220301 100314,20220301,100314,27.0,1
20220301 100317,20220301,100317,27.0,8
20220301 100317,20220301,100317,27.0,1
20220301 100317,20220301,100317,27.0,1
20220301 100317,20220301,100317,27.0,2
20220301 100317,20220301,100317,27.0,2
20220301 100317,20220301,100317,27.0,2
20220301 100319,20220301,100319,27.5,2
20220301 100319,20220301,100319,27.5,2
20220301 100319,20220301,100319,27.5,13
20220301 100319,20220301,100319,27.5,11
20220301 100319,20220301,100319,27.5,2
20220301 100319,20220301,100319,27.5,1
20220301 100319,20220301,100319,27.5,11
20220301 100319,20220301,100319,27.5,12
20220301 100319,20220301,100319,28.0,8
20220301 100319,20220301,100319,28.0,3
20220301 100319,20220301,100319,28.0,1
20220301 100319,20220301,100319,28.0,1
20220301 100319,20220301,100319,28.0,3
20220301 100319,20220301,100319,28.5,24
20220301 100319,20220301,100319,28.5,1
20220301 100319,20220301,100319,28.5,23
20220301 100319,20220301,100319,28.5,4
20220301 100319,20220301,100319,28.5,3
20220301 100319,20220301,100319,28.5,1
20220301 100319,20220301,100319,28.5,1
20220301 100319,20220301,100319,28.5,1
20220301 100319,20220301,100319,28.5,1
20220301 100319,20220301,100319,28.5,1
20220301 100319,20220301,100319,28.5,1
20220301 100319,20220301,100319,28.5,1
20220301 100319,20220301,100319,28.5,1
20220301 100319,20220301,100319,28.5,1
20220301 100319,20220301,100319,28.0,5
20220301 100319,20220301,100319,28.0,1
20220301 100319,20220301,100319,28.0,4
20220301 100319,20220301,100319,28.0,1
20220301 100319,20220301,100319,28.0,5
20220301 100319,20220301,100319,28.0,7
20220301 100319,20220301,100319,28.0,13
20220301 100320,20220301,100320,28.5,4
20220301 100320,20220301,100320,28.5,3
20220301 100320,20220301,100320,28.5,1
20220301 100320,20220301,100320,27.5,34
20220301 100320,20220301,100320,27.5,6
20220301 100320,20220301,100320,27.5,17
20220301 100320,20220301,100320,27.5,2
20220301 100320,20220301,100320,27.5,9
20220301 100323,20220301,100323,27.5,5
20220301 100323,20220301,100323,27.5,5
20220301 100323,20220301,100323,27.5,1
20220301 100323,20220301,100323,27.5,1
20220301 100325,20220301,100325,28.0,1
20220301 100325,20220301,100325,28.0,1
20220301 100326,20220301,100326,28.5,1
20220301 100326,20220301,100326,28.5,1
20220301 100327,20220301,100327,28.0,4
20220301 100327,20220301,100327,28.0,3
20220301 100327,20220301,100327,28.0,1
20220301 100327,20220301,100327,28.0,2
20220301 100327,20220301,100327,28.0,1
20220301 100327,20220301,100327,28.0,1
20220301 100327,20220301,100327,28.5,1
20220301 100327,20220301,100327,28.5,1
20220301 100328,20220301,100328,28.5,1
20220301 100328,20220301,100328,28.5,1
20220301 100330,20220301,100330,28.0,25
20220301 100330,20220301,100330,28.0,2
20220301 100330,20220301,100330,28.0,6
20220301 100330,20220301,100330,28.0,1
20220301 100330,20220301,100330,28.0,16
20220301 100330,20220301,100330,28.0,4
20220301 100330,20220301,100330,28.0,4
20220301 100331,20220301,100331,28.0,1
20220301 100331,20220301,100331,28.0,1
20220301 100332,20220301,100332,28.5,1
20220301 100332,20220301,100332,28.5,1
20220301 100333,20220301,100333,29.0,1
20220301 100333,20220301,100333,29.0,1
20220301 100336,20220301,100336,28.5,1
20220301 100336,20220301,100336,28.5,1
20220301 100338,20220301,100338,28.0,1
20220301 100338,20220301,100338,28.0,1
20220301 100343,20220301,100343,28.5,2
20220301 100343,20220301,100343,28.5,1
20220301 100343,20220301,100343,28.5,1
20220301 100345,20220301,100345,29.0,1
20220301 100345,20220301,100345,29.0,1
20220301 100346,20220301,100346,28.0,1
20220301 100346,20220301,100346,28.0,1
20220301 100349,20220301,100349,29.0,13
20220301 100349,20220301,100349,29.0,1
20220301 100349,20220301,100349,29.0,12
20220301 100349,20220301,100349,29.0,14
20220301 100349,20220301,100349,29.0,1
20220301 100349,20220301,100349,29.0,13
20220301 100355,20220301,100355,29.0,1
20220301 100355,20220301,100355,29.0,1
20220301 100355,20220301,100355,29.0,24
20220301 100355,20220301,100355,29.0,1
20220301 100355,20220301,100355,29.0,3
20220301 100355,20220301,100355,29.0,20
20220301 100355,20220301,100355,29.0,2
20220301 100355,20220301,100355,29.0,2
20220301 100358,20220301,100358,28.5,25
20220301 100358,20220301,100358,28.5,12
20220301 100358,20220301,100358,28.5,2
20220301 100358,20220301,100358,28.5,1
20220301 100358,20220301,100358,28.5,2
20220301 100358,20220301,100358,28.5,8
20220301 100400,20220301,100400,29.0,1
20220301 100400,20220301,100400,29.0,1
20220301 100400,20220301,100400,29.0,1
20220301 100400,20220301,100400,29.0,1
20220301 100401,20220301,100401,29.5,13
20220301 100401,20220301,100401,29.5,1
20220301 100401,20220301,100401,29.5,1
20220301 100401,20220301,100401,29.5,1
20220301 100401,20220301,100401,29.5,1
20220301 100401,20220301,100401,29.5,1
20220301 100401,20220301,100401,29.5,8
20220301 100402,20220301,100402,29.0,1
20220301 100402,20220301,100402,29.0,1
20220301 100402,20220301,100402,29.0,5
20220301 100402,20220301,100402,29.0,5
20220301 100402,20220301,100402,29.0,6
20220301 100402,20220301,100402,29.0,12
20220301 100402,20220301,100402,29.0,1
20220301 100402,20220301,100402,29.0,19
20220301 100403,20220301,100403,29.0,1
20220301 100403,20220301,100403,29.0,1
20220301 100405,20220301,100405,29.5,1
20220301 100405,20220301,100405,29.5,1
20220301 100407,20220301,100407,29.5,9
20220301 100407,20220301,100407,29.5,6
20220301 100407,20220301,100407,29.5,3
20220301 100410,20220301,100410,30.0,4
20220301 100410,20220301,100410,30.0,1
20220301 100410,20220301,100410,30.0,1
20220301 100410,20220301,100410,30.0,1
20220301 100410,20220301,100410,30.0,1
20220301 100412,20220301,100412,30.0,2
20220301 100412,20220301,100412,30.0,1
20220301 100412,20220301,100412,30.0,1
20220301 100412,20220301,100412,30.0,10
20220301 100412,20220301,100412,30.0,1
20220301 100412,20220301,100412,30.0,1
20220301 100412,20220301,100412,30.0,1
20220301 100412,20220301,100412,30.0,1
20220301 100412,20220301,100412,30.0,1
20220301 100412,20220301,100412,30.0,1
20220301 100412,20220301,100412,30.0,1
20220301 100412,20220301,100412,30.0,1
20220301 100412,20220301,100412,30.0,1
20220301 100412,20220301,100412,30.0,1
20220301 100413,20220301,100413,29.5,36
20220301 100413,20220301,100413,29.5,5
20220301 100413,20220301,100413,29.5,25
20220301 100413,20220301,100413,29.5,4
20220301 100413,20220301,100413,29.5,2
20220301 100413,20220301,100413,29.5,31
20220301 100413,20220301,100413,29.5,31
20220301 100413,20220301,100413,29.5,34
20220301 100413,20220301,100413,29.5,34
20220301 100413,20220301,100413,29.5,14
20220301 100413,20220301,100413,29.5,14
20220301 100413,20220301,100413,29.5,47
20220301 100413,20220301,100413,29.5,47
20220301 100413,20220301,100413,29.5,1
20220301 100413,20220301,100413,29.5,1
20220301 100413,20220301,100413,29.5,1
20220301 100413,20220301,100413,29.5,1
20220301 100413,20220301,100413,29.5,27
20220301 100413,20220301,100413,29.5,26
20220301 100413,20220301,100413,29.5,1
20220301 100414,20220301,100414,29.5,3
20220301 100414,20220301,100414,29.5,2
20220301 100414,20220301,100414,29.5,1
20220301 100417,20220301,100417,30.0,12
20220301 100417,20220301,100417,30.0,1
20220301 100417,20220301,100417,30.0,1
20220301 100417,20220301,100417,30.0,1
20220301 100417,20220301,100417,30.0,1
20220301 100417,20220301,100417,30.0,1
20220301 100417,20220301,100417,30.0,1
20220301 100417,20220301,100417,30.0,1
20220301 100417,20220301,100417,30.0,1
20220301 100417,20220301,100417,30.0,4
20220301 100418,20220301,100418,30.0,1
20220301 100418,20220301,100418,30.0,1
20220301 100420,20220301,100420,30.0,1
20220301 100420,20220301,100420,30.0,1
20220301 100422,20220301,100422,29.5,22
20220301 100422,20220301,100422,29.5,2
20220301 100422,20220301,100422,29.5,11
20220301 100422,20220301,100422,29.5,9
20220301 100423,20220301,100423,30.0,12
20220301 100423,20220301,100423,30.0,12
20220301 100423,20220301,100423,30.0,2
20220301 100423,20220301,100423,30.0,2
20220301 100426,20220301,100426,30.0,1
20220301 100426,20220301,100426,30.0,1
20220301 100426,20220301,100426,29.5,7
20220301 100426,20220301,100426,29.5,2
20220301 100426,20220301,100426,29.5,3
20220301 100426,20220301,100426,29.5,1
20220301 100426,20220301,100426,29.5,1
20220301 100427,20220301,100427,30.0,2
20220301 100427,20220301,100427,30.0,2
20220301 100428,20220301,100428,29.5,1
20220301 100428,20220301,100428,29.5,1
20220301 100428,20220301,100428,29.5,1
20220301 100428,20220301,100428,29.5,1
20220301 100430,20220301,100430,29.5,6
20220301 100430,20220301,100430,29.5,2
20220301 100430,20220301,100430,29.5,2
20220301 100430,20220301,100430,29.5,1
20220301 100430,20220301,100430,29.5,1
20220301 100430,20220301,100430,29.5,1
20220301 100430,20220301,100430,29.5,1
20220301 100430,20220301,100430,29.5,2
20220301 100431,20220301,100431,29.5,1
20220301 100431,20220301,100431,29.5,1
20220301 100431,20220301,100431,29.5,3
20220301 100431,20220301,100431,29.5,3
20220301 100432,20220301,100432,29.5,1
20220301 100432,20220301,100432,29.5,1
20220301 100432,20220301,100432,30.0,2
20220301 100432,20220301,100432,30.0,3
20220301 100432,20220301,100432,30.0,1
20220301 100432,20220301,100432,30.0,4
20220301 100432,20220301,100432,30.0,10
20220301 100432,20220301,100432,30.0,20
20220301 100432,20220301,100432,29.5,1
20220301 100432,20220301,100432,29.5,1
20220301 100435,20220301,100435,29.5,5
20220301 100435,20220301,100435,29.5,5
20220301 100436,20220301,100436,29.5,8
20220301 100436,20220301,100436,29.5,1
20220301 100436,20220301,100436,29.5,4
20220301 100436,20220301,100436,29.5,2
20220301 100436,20220301,100436,29.5,1
20220301 100439,20220301,100439,29.5,10
20220301 100439,20220301,100439,29.5,2
20220301 100439,20220301,100439,29.5,1
20220301 100439,20220301,100439,29.5,6
20220301 100439,20220301,100439,29.5,1
20220301 100439,20220301,100439,29.5,1
20220301 100439,20220301,100439,29.5,1
20220301 100441,20220301,100441,29.0,1
20220301 100441,20220301,100441,29.0,1
20220301 100441,20220301,100441,29.5,13
20220301 100441,20220301,100441,29.5,3
20220301 100441,20220301,100441,29.5,10
20220301 100443,20220301,100443,29.5,1
20220301 100443,20220301,100443,29.5,1
20220301 100444,20220301,100444,29.5,9
20220301 100444,20220301,100444,29.5,2
20220301 100444,20220301,100444,29.5,5
20220301 100444,20220301,100444,29.5,1
20220301 100444,20220301,100444,29.5,1
20220301 100444,20220301,100444,29.5,1
20220301 100444,20220301,100444,29.5,1
20220301 100445,20220301,100445,29.5,11
20220301 100445,20220301,100445,29.5,1
20220301 100445,20220301,100445,29.5,5
20220301 100445,20220301,100445,29.5,4
20220301 100445,20220301,100445,29.5,1
20220301 100445,20220301,100445,30.0,12
20220301 100445,20220301,100445,30.0,1
20220301 100445,20220301,100445,30.0,1
20220301 100445,20220301,100445,30.0,1
20220301 100445,20220301,100445,30.0,1
20220301 100445,20220301,100445,30.0,1
20220301 100445,20220301,100445,30.0,1
20220301 100445,20220301,100445,30.0,1
20220301 100445,20220301,100445,30.0,5
20220301 100445,20220301,100445,30.0,7
20220301 100445,20220301,100445,30.0,5
20220301 100445,20220301,100445,30.0,1
20220301 100445,20220301,100445,30.0,1
20220301 100447,20220301,100447,29.5,7
20220301 100447,20220301,100447,29.5,4
20220301 100447,20220301,100447,29.5,1
20220301 100447,20220301,100447,29.5,2
20220301 100448,20220301,100448,29.5,1
20220301 100448,20220301,100448,29.5,1
20220301 100449,20220301,100449,29.5,5
20220301 100449,20220301,100449,29.5,1
20220301 100449,20220301,100449,29.5,4
20220301 100450,20220301,100450,30.0,12
20220301 100450,20220301,100450,30.0,2
20220301 100450,20220301,100450,30.0,1
20220301 100450,20220301,100450,30.0,1
20220301 100450,20220301,100450,30.0,8
20220301 100450,20220301,100450,30.0,22
20220301 100450,20220301,100450,30.0,22
20220301 100450,20220301,100450,30.0,3
20220301 100450,20220301,100450,30.0,3
20220301 100450,20220301,100450,30.0,4
20220301 100450,20220301,100450,30.0,4
20220301 100451,20220301,100451,30.0,7
20220301 100451,20220301,100451,30.0,7
20220301 100452,20220301,100452,30.5,1
20220301 100452,20220301,100452,30.5,1
20220301 100453,20220301,100453,30.5,4
20220301 100453,20220301,100453,30.5,4
20220301 100454,20220301,100454,30.5,1
20220301 100454,20220301,100454,30.5,1
20220301 100454,20220301,100454,31.0,6
20220301 100454,20220301,100454,31.0,2
20220301 100454,20220301,100454,31.0,2
20220301 100454,20220301,100454,31.0,1
20220301 100454,20220301,100454,31.0,1
20220301 100456,20220301,100456,31.0,1
20220301 100456,20220301,100456,31.0,1
20220301 100456,20220301,100456,31.0,1
20220301 100456,20220301,100456,31.0,1
20220301 100456,20220301,100456,31.0,1
20220301 100456,20220301,100456,31.0,1
20220301 100456,20220301,100456,30.5,1
20220301 100456,20220301,100456,30.5,1
20220301 100456,20220301,100456,31.0,1
20220301 100456,20220301,100456,31.0,1
20220301 100457,20220301,100457,31.0,1
20220301 100457,20220301,100457,31.0,1
20220301 100458,20220301,100458,30.5,1
20220301 100458,20220301,100458,30.5,1
20220301 100500,20220301,100500,31.5,21
20220301 100500,20220301,100500,31.5,10
20220301 100500,20220301,100500,31.5,3
20220301 100500,20220301,100500,31.5,8
20220301 100500,20220301,100500,31.5,1
20220301 100500,20220301,100500,31.5,1
20220301 100500,20220301,100500,31.0,1
20220301 100500,20220301,100500,31.0,1
20220301 100500,20220301,100500,32.0,11
20220301 100500,20220301,100500,32.0,2
20220301 100500,20220301,100500,32.0,2
20220301 100500,20220301,100500,32.0,1
20220301 100500,20220301,100500,32.0,1
20220301 100500,20220301,100500,32.0,1
20220301 100500,20220301,100500,32.0,4
20220301 100500,20220301,100500,32.0,11
20220301 100500,20220301,100500,32.0,6
20220301 100500,20220301,100500,32.0,1
20220301 100500,20220301,100500,32.0,1
20220301 100500,20220301,100500,32.0,3
20220301 100500,20220301,100500,32.0,11
20220301 100500,20220301,100500,32.0,7
20220301 100500,20220301,100500,32.0,4
20220301 100500,20220301,100500,32.0,5
20220301 100500,20220301,100500,32.0,5
20220301 100500,20220301,100500,32.5,23
20220301 100500,20220301,100500,32.5,10
20220301 100500,20220301,100500,32.5,9
20220301 100500,20220301,100500,32.5,4
20220301 100500,20220301,100500,32.5,10
20220301 100500,20220301,100500,32.5,10
20220301 100500,20220301,100500,32.5,9
20220301 100500,20220301,100500,32.5,9
20220301 100500,20220301,100500,33.0,19
20220301 100500,20220301,100500,33.0,1
20220301 100500,20220301,100500,33.0,1
20220301 100500,20220301,100500,33.0,5
20220301 100500,20220301,100500,33.0,1
20220301 100500,20220301,100500,33.0,11
20220301 100500,20220301,100500,33.0,3
20220301 100500,20220301,100500,33.0,3
20220301 100500,20220301,100500,33.5,11
20220301 100500,20220301,100500,33.5,1
20220301 100500,20220301,100500,33.5,10
20220301 100501,20220301,100501,33.5,1
20220301 100501,20220301,100501,33.5,1
20220301 100501,20220301,100501,33.0,1
20220301 100501,20220301,100501,33.0,1
20220301 100501,20220301,100501,34.0,21
20220301 100501,20220301,100501,34.0,1
20220301 100501,20220301,100501,34.0,2
20220301 100501,20220301,100501,34.0,10
20220301 100501,20220301,100501,34.0,8
20220301 100501,20220301,100501,34.0,13
20220301 100501,20220301,100501,34.0,12
20220301 100501,20220301,100501,34.0,1
20220301 100501,20220301,100501,34.5,21
20220301 100501,20220301,100501,34.5,21
20220301 100501,20220301,100501,34.5,18
20220301 100501,20220301,100501,34.5,2
20220301 100501,20220301,100501,34.5,1
20220301 100501,20220301,100501,34.5,10
20220301 100501,20220301,100501,34.5,5
20220301 100501,20220301,100501,34.5,1
20220301 100501,20220301,100501,34.5,1
20220301 100501,20220301,100501,34.5,1
20220301 100501,20220301,100501,34.5,1
20220301 100502,20220301,100502,33.5,1
20220301 100502,20220301,100502,33.5,1
20220301 100502,20220301,100502,33.0,1
20220301 100502,20220301,100502,33.0,1
20220301 100502,20220301,100502,33.0,6
20220301 100502,20220301,100502,33.0,2
20220301 100502,20220301,100502,33.0,1
20220301 100502,20220301,100502,33.0,2
20220301 100502,20220301,100502,33.0,1
20220301 100502,20220301,100502,33.0,2
20220301 100502,20220301,100502,33.0,2
20220301 100502,20220301,100502,33.5,1
20220301 100502,20220301,100502,33.5,1
20220301 100503,20220301,100503,33.5,2
20220301 100503,20220301,100503,33.5,2
20220301 100503,20220301,100503,33.5,3
20220301 100503,20220301,100503,33.5,3
20220301 100503,20220301,100503,33.0,1
20220301 100503,20220301,100503,33.0,1
20220301 100503,20220301,100503,33.0,1
20220301 100503,20220301,100503,33.0,1
20220301 100503,20220301,100503,33.5,8
20220301 100503,20220301,100503,33.5,8
20220301 100503,20220301,100503,33.5,8
20220301 100503,20220301,100503,33.5,8
20220301 100503,20220301,100503,33.5,8
20220301 100503,20220301,100503,33.5,8
20220301 100503,20220301,100503,34.0,2
20220301 100503,20220301,100503,34.0,2
20220301 100503,20220301,100503,33.5,3
20220301 100503,20220301,100503,33.5,2
20220301 100503,20220301,100503,33.5,1
20220301 100504,20220301,100504,34.0,1
20220301 100504,20220301,100504,34.0,1
20220301 100504,20220301,100504,34.0,1
20220301 100504,20220301,100504,34.0,1
20220301 100504,20220301,100504,34.0,1
20220301 100504,20220301,100504,34.0,1
20220301 100504,20220301,100504,34.0,2
20220301 100504,20220301,100504,34.0,2
20220301 100504,20220301,100504,34.0,17
20220301 100504,20220301,100504,34.0,17
20220301 100504,20220301,100504,34.0,1
20220301 100504,20220301,100504,34.0,1
20220301 100505,20220301,100505,34.5,23
20220301 100505,20220301,100505,34.5,2
20220301 100505,20220301,100505,34.5,1
20220301 100505,20220301,100505,34.5,4
20220301 100505,20220301,100505,34.5,8
20220301 100505,20220301,100505,34.5,8
20220301 100505,20220301,100505,34.5,4
20220301 100505,20220301,100505,34.5,4
20220301 100505,20220301,100505,34.5,1
20220301 100505,20220301,100505,34.5,1
20220301 100505,20220301,100505,34.0,2
20220301 100505,20220301,100505,34.0,2
20220301 100506,20220301,100506,34.0,1
20220301 100506,20220301,100506,34.0,1
20220301 100506,20220301,100506,34.0,1
20220301 100506,20220301,100506,34.0,1
20220301 100506,20220301,100506,33.5,2
20220301 100506,20220301,100506,33.5,2
20220301 100507,20220301,100507,34.0,1
20220301 100507,20220301,100507,34.0,1
20220301 100507,20220301,100507,34.0,1
20220301 100507,20220301,100507,34.0,1
20220301 100508,20220301,100508,33.0,1
20220301 100508,20220301,100508,33.0,1
20220301 100509,20220301,100509,33.5,5
20220301 100509,20220301,100509,33.5,1
20220301 100509,20220301,100509,33.5,4
20220301 100509,20220301,100509,33.5,2
20220301 100509,20220301,100509,33.5,2
20220301 100510,20220301,100510,34.0,12
20220301 100510,20220301,100510,34.0,1
20220301 100510,20220301,100510,34.0,10
20220301 100510,20220301,100510,34.0,1
20220301 100512,20220301,100512,33.5,1
20220301 100512,20220301,100512,33.5,1
20220301 100512,20220301,100512,34.0,2
20220301 100512,20220301,100512,34.0,2
20220301 100514,20220301,100514,34.5,1
20220301 100514,20220301,100514,34.5,1
20220301 100514,20220301,100514,34.5,2
20220301 100514,20220301,100514,34.5,2
20220301 100515,20220301,100515,34.5,1
20220301 100515,20220301,100515,34.5,1
20220301 100515,20220301,100515,34.5,1
20220301 100515,20220301,100515,34.5,1
20220301 100517,20220301,100517,34.0,1
20220301 100517,20220301,100517,34.0,1
20220301 100517,20220301,100517,34.5,1
20220301 100517,20220301,100517,34.5,1
20220301 100517,20220301,100517,35.0,1
20220301 100517,20220301,100517,35.0,1
20220301 100517,20220301,100517,34.0,1
20220301 100517,20220301,100517,34.0,1
20220301 100518,20220301,100518,34.0,2
20220301 100518,20220301,100518,34.0,2
20220301 100519,20220301,100519,34.0,8
20220301 100519,20220301,100519,34.0,8
20220301 100520,20220301,100520,34.5,1
20220301 100520,20220301,100520,34.5,1
20220301 100520,20220301,100520,34.5,1
20220301 100520,20220301,100520,34.5,1
20220301 100522,20220301,100522,34.5,1
20220301 100522,20220301,100522,34.5,1
20220301 100522,20220301,100522,35.0,1
20220301 100522,20220301,100522,35.0,1
20220301 100523,20220301,100523,34.5,1
20220301 100523,20220301,100523,34.5,1
20220301 100524,20220301,100524,35.0,6
20220301 100524,20220301,100524,35.0,6
20220301 100525,20220301,100525,35.0,9
20220301 100525,20220301,100525,35.0,4
20220301 100525,20220301,100525,35.0,1
20220301 100525,20220301,100525,35.0,1
20220301 100525,20220301,100525,35.0,2
20220301 100525,20220301,100525,35.0,1
20220301 100525,20220301,100525,35.0,2
20220301 100525,20220301,100525,35.0,2
20220301 100526,20220301,100526,35.0,1
20220301 100526,20220301,100526,35.0,1
20220301 100527,20220301,100527,35.0,41
20220301 100527,20220301,100527,35.0,1
20220301 100527,20220301,100527,35.0,1
20220301 100527,20220301,100527,35.0,1
20220301 100527,20220301,100527,35.0,1
20220301 100527,20220301,100527,35.0,1
20220301 100527,20220301,100527,35.0,1
20220301 100527,20220301,100527,35.0,1
20220301 100527,20220301,100527,35.0,1
20220301 100527,20220301,100527,35.0,16
20220301 100527,20220301,100527,35.0,4
20220301 100527,20220301,100527,35.0,1
20220301 100527,20220301,100527,35.0,12
20220301 100527,20220301,100527,35.5,1
20220301 100527,20220301,100527,35.5,1
20220301 100532,20220301,100532,34.5,1
20220301 100532,20220301,100532,34.5,1
20220301 100533,20220301,100533,35.0,4
20220301 100533,20220301,100533,35.0,4
20220301 100533,20220301,100533,35.0,9
20220301 100533,20220301,100533,35.0,9
20220301 100534,20220301,100534,35.0,2
20220301 100534,20220301,100534,35.0,2
20220301 100535,20220301,100535,35.0,1
20220301 100535,20220301,100535,35.0,1
20220301 100536,20220301,100536,35.0,5
20220301 100536,20220301,100536,35.0,3
20220301 100536,20220301,100536,35.0,1
20220301 100536,20220301,100536,35.0,1
20220301 100537,20220301,100537,35.5,30
20220301 100537,20220301,100537,35.5,1
20220301 100537,20220301,100537,35.5,5
20220301 100537,20220301,100537,35.5,3
20220301 100537,20220301,100537,35.5,4
20220301 100537,20220301,100537,35.5,1
20220301 100537,20220301,100537,35.5,1
20220301 100537,20220301,100537,35.5,3
20220301 100537,20220301,100537,35.5,2
20220301 100537,20220301,100537,35.5,7
20220301 100537,20220301,100537,35.5,1
20220301 100537,20220301,100537,35.5,2
20220301 100538,20220301,100538,35.0,3
20220301 100538,20220301,100538,35.0,1
20220301 100538,20220301,100538,35.0,2
20220301 100542,20220301,100542,35.0,1
20220301 100542,20220301,100542,35.0,1
20220301 100542,20220301,100542,35.0,1
20220301 100542,20220301,100542,35.0,1
20220301 100542,20220301,100542,34.5,2
20220301 100542,20220301,100542,34.5,2
20220301 100543,20220301,100543,35.0,1
20220301 100543,20220301,100543,35.0,1
20220301 100543,20220301,100543,35.0,1
20220301 100543,20220301,100543,35.0,1
20220301 100544,20220301,100544,35.0,1
20220301 100544,20220301,100544,35.0,1
20220301 100546,20220301,100546,34.5,6
20220301 100546,20220301,100546,34.5,1
20220301 100546,20220301,100546,34.5,1
20220301 100546,20220301,100546,34.5,4
20220301 100546,20220301,100546,34.5,1
20220301 100546,20220301,100546,34.5,1
20220301 100548,20220301,100548,34.5,2
20220301 100548,20220301,100548,34.5,2
20220301 100548,20220301,100548,34.5,3
20220301 100548,20220301,100548,34.5,2
20220301 100548,20220301,100548,34.5,1
20220301 100550,20220301,100550,34.0,1
20220301 100550,20220301,100550,34.0,1
20220301 100552,20220301,100552,34.0,1
20220301 100552,20220301,100552,34.0,1
20220301 100555,20220301,100555,34.0,5
20220301 100555,20220301,100555,34.0,1
20220301 100555,20220301,100555,34.0,1
20220301 100555,20220301,100555,34.0,1
20220301 100555,20220301,100555,34.0,1
20220301 100555,20220301,100555,34.0,1
20220301 100557,20220301,100557,34.0,1
20220301 100557,20220301,100557,34.0,1
20220301 100558,20220301,100558,34.5,6
20220301 100558,20220301,100558,34.5,1
20220301 100558,20220301,100558,34.5,5
